측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20230727,동북권,동대문구,23,12,0.0295,0.0129,0.31,0.0032
20230727,동북권,성북구,18,11,0.0241,0.0184,0.4,0.003
20230727,동북권,도봉구,15,10,0.0306,0.0095,0.44,0.0026
20230727,동북권,강북구,25,13,0.0276,0.0097,0.28,0.0023
20230727,동북권,노원구,21,12,0.0256,0.0131,0.3,0.0019
20230727,서남권,강서구,21,13,0.0252,0.0138,0.32,0.0029
20230727,서남권,구로구,14,6,0.0246,0.0095,0.21,0.0027
20230727,서남권,영등포구,20,13,0.0263,0.0152,0.29,0.0029
20230727,서남권,동작구,21,13,0.0307,0.0113,0.23,0.0023
20230727,서남권,관악구,23,13,0.0302,0.0133,0.3,0.0031
20230727,서남권,금천구,18,14,0.0258,0.0106,0.19,0.0033
20230727,서남권,양천구,22,12,0.0229,0.0137,0.3,0.0029
20230727,동남권,강남구,22,13,0.0262,0.0188,0.27,0.0029
20230727,동남권,서초구,21,5,0.0279,0.015,0.28,0.0029
20230727,동남권,송파구,23,12,0.0291,0.0171,0.31,0.0023
20230727,동남권,강동구,17,9,0.0198,0.0143,0.24,0.0025
20230726,도심권,중구,10,6,0.0159,0.0148,0.27,0.0025
20230726,도심권,종로구,12,5,0.0178,0.0135,0.31,0.0032
20230726,도심권,용산구,14,8,0.0155,0.0147,0.29,0.003
20230726,서북권,은평구,12,9,0.0124,0.0082,0.21,0.003
20230726,서북권,서대문구,10,3,0.0178,0.0094,0.33,0.0028
20230726,서북권,마포구,13,6,0.0164,0.0122,0.25,0.0031
20230726,동북권,광진구,14,6,0.0168,0.0116,0.25,0.002
20230726,동북권,성동구,14,7,0.0173,0.0137,0.23,0.0028
20230726,동북권,중랑구,13,6,0.0176,0.0147,0.22,0.0024
20230726,동북권,동대문구,14,5,0.0187,0.0117,0.21,0.0031
20230726,동북권,성북구,14,4,0.0202,0.0123,0.35,0.003
20230726,동북권,도봉구,7,3,0.0207,0.0083,0.2,0.0029
20230726,동북권,강북구,16,6,0.0184,0.0078,0.25,0.0022
20230726,동북권,노원구,13,5,0.0181,0.0098,0.25,0.0021
20230726,서남권,강서구,12,5,0.015,0.0095,0.24,0.0025
20230726,서남권,구로구,7,2,0.0158,0.0073,0.18,0.0024
20230726,서남권,영등포구,12,6,0.0151,0.0116,0.25,0.0027
20230726,서남권,동작구,13,6,0.0181,0.0081,0.19,0.0022
20230726,서남권,관악구,14,5,0.0179,0.0096,0.25,0.0029
20230726,서남권,금천구,9,8,0.0154,0.0098,0.18,0.0033
20230726,서남권,양천구,13,6,0.013,0.0096,0.25,0.0026
20230726,동남권,강남구,14,7,0.0159,0.0161,0.24,0.0029
20230726,동남권,서초구,12,1,0.0195,0.0098,0.24,0.0028
20230726,동남권,송파구,15,7,0.0159,0.0141,0.28,0.0024
20230726,동남권,강동구,13,5,0.014,0.0118,0.23,0.0025
20230725,도심권,중구,15,12,0.0253,0.0142,0.31,0.0026
20230725,도심권,종로구,19,10,0.0273,0.0123,0.32,0.0031
20230725,도심권,용산구,19,12,0.0282,0.0118,0.28,0.0029
20230725,서북권,은평구,19,14,0.0192,0.0098,0.25,0.003
20230725,서북권,서대문구,15,8,0.0272,0.0094,0.38,0.0027
20230725,서북권,마포구,20,13,0.0299,0.012,0.29,0.003
20230725,동북권,광진구,19,11,0.0248,0.012,0.26,0.0023
20230725,동북권,성동구,18,11,0.026,0.0132,0.25,0.0026
20230725,동북권,중랑구,19,12,0.0264,0.0167,0.26,0.0024
20230725,동북권,동대문구,20,11,0.0319,0.0094,0.19,0.003
20230725,동북권,성북구,19,10,0.028,0.0117,0.36,0.0028
20230725,동북권,도봉구,15,11,0.0262,0.0091,0.16,0.003
20230725,동북권,강북구,25,13,0.0229,0.0078,0.3,0.0022
20230725,동북권,노원구,13,10,0.0141,0.0096,0.25,0.0021
20230725,서남권,강서구,15,9,0.0269,0.0094,0.27,0.0023
20230725,서남권,구로구,12,7,0.0248,0.0076,0.21,0.0023
20230725,서남권,영등포구,18,11,0.026,0.011,0.28,0.0026
20230725,서남권,동작구,18,10,0.0283,0.0092,0.22,0.0022
20230725,서남권,관악구,21,10,0.0289,0.0105,0.28,0.0029
20230725,서남권,금천구,15,11,0.024,0.0102,0.2,0.0033
20230725,서남권,양천구,20,11,0.0212,0.0097,0.29,0.0025
20230725,동남권,강남구,19,12,0.0283,0.0113,0.25,0.003
20230725,동남권,서초구,18,7,0.0296,0.0099,0.27,0.0028
20230725,동남권,송파구,20,11,0.0265,0.0126,0.3,0.0025
20230725,동남권,강동구,21,11,0.0199,0.0128,0.29,0.0026
20230724,도심권,중구,18,15,0.0382,0.016,0.36,0.0027
20230724,도심권,종로구,22,14,0.043,0.0136,0.39,0.0032
20230724,도심권,용산구,22,16,0.0424,0.0129,0.36,0.0031
20230724,서북권,은평구,20,17,0.0305,0.0122,0.28,0.003
20230724,서북권,서대문구,18,11,0.0383,0.0122,0.5,0.0031
20230724,서북권,마포구,19,14,0.0459,0.0146,0.33,0.0029
20230724,동북권,광진구,20,13,0.0362,0.0124,0.31,0.0023
20230724,동북권,성동구,23,15,0.035,0.0155,0.35,0.0027
20230724,동북권,중랑구,23,16,0.0357,0.0196,0.36,0.0024
20230724,동북권,동대문구,26,17,0.0444,0.0114,0.23,0.0033
20230724,동북권,성북구,22,13,0.0386,0.0145,0.45,0.003
20230724,동북권,도봉구,20,15,0.039,0.0106,0.26,0.003
20230724,동북권,강북구,29,18,0.0338,0.0093,0.35,0.0023
20230724,동북권,노원구,22,15,0.0222,0.0128,0.38,0.0019
20230724,서남권,강서구,20,13,0.0392,0.0118,0.32,0.0025
20230724,서남권,구로구,12,8,0.0365,0.0081,0.24,0.0025
20230724,서남권,영등포구,18,13,0.0382,0.0122,0.32,0.0027
20230724,서남권,동작구,23,15,0.0391,0.0108,0.29,0.0022
20230724,서남권,관악구,22,12,0.0438,0.0118,0.34,0.0029
20230724,서남권,금천구,21,13,0.0325,0.0106,0.23,0.0031
20230724,서남권,양천구,20,13,0.0318,0.0108,0.33,0.0026
20230724,동남권,강남구,23,16,0.0381,0.0128,0.34,0.003
20230724,동남권,서초구,21,9,0.0396,0.012,0.33,0.0029
20230724,동남권,송파구,23,13,0.0381,0.0145,0.37,0.0024
20230724,동남권,강동구,20,12,0.0308,0.0122,0.33,0.0025
20230723,도심권,중구,7,5,0.0107,0.0097,0.26,0.0022
20230723,도심권,종로구,8,3,0.0116,0.0076,0.26,0.0027
20230723,도심권,용산구,8,5,0.0118,0.0062,0.24,0.0027
20230723,서북권,은평구,7,6,0.0089,0.0059,0.19,0.0027
20230723,서북권,서대문구,6,3,0.0126,0.0056,0.44,0.0026
20230723,서북권,마포구,9,5,0.0129,0.0083,0.26,0.0026
20230723,동북권,광진구,10,4,0.0095,0.0078,0.19,0.002
20230723,동북권,성동구,9,4,0.0101,0.0077,0.21,0.0022
20230723,동북권,중랑구,11,5,0.0108,0.0114,0.2,0.0022
20230723,동북권,동대문구,10,5,0.0111,0.0069,0.17,0.0027
20230723,동북권,성북구,9,4,0.0112,0.008,0.33,0.0026
20230723,동북권,도봉구,7,4,0.009,0.007,0.03,0.0028
20230723,동북권,강북구,12,5,0.007,0.0071,0.27,0.002
20230723,동북권,노원구,12,5,0.0088,0.0083,0.27,0.0016
20230723,서남권,강서구,9,4,0.0108,0.0067,0.26,0.0021
20230723,서남권,구로구,4,1,0.0123,0.0049,0.18,0.0019
20230723,서남권,영등포구,10,5,0.0116,0.007,0.25,0.0023
20230723,서남권,동작구,9,5,0.0136,0.0046,0.18,0.002
20230723,서남권,관악구,10,4,0.0133,0.0064,0.25,0.0025
20230723,서남권,금천구,11,6,0.011,0.0058,0.23,0.0028
20230723,서남권,양천구,10,6,0.0074,0.0063,0.26,0.0022
20230723,동남권,강남구,10,6,0.0104,0.0074,0.2,0.0027
20230723,동남권,서초구,6,1,0.0173,0.0052,0.23,0.0027
20230723,동남권,송파구,10,4,0.0096,0.0081,0.24,0.0022
20230723,동남권,강동구,10,4,0.0087,0.006,0.19,0.0024
20230722,도심권,중구,28,24,0.0378,0.0153,0.39,0.003
20230722,도심권,종로구,30,22,0.0414,0.0116,0.39,0.0037
20230722,도심권,용산구,33,25,0.0431,0.0117,0.37,0.0035
20230722,서북권,은평구,26,23,0.0355,0.008,0.26,0.0034
20230722,서북권,서대문구,25,18,0.0441,0.0087,0.52,0.0032
20230722,서북권,마포구,31,24,0.0507,0.0102,0.37,0.0035
20230722,동북권,광진구,33,22,0.0388,0.0086,0.29,0.0026
20230722,동북권,성동구,31,24,0.0405,0.0096,0.32,0.0031
20230722,동북권,중랑구,32,24,0.0388,0.0111,0.31,0.0028
20230722,동북권,동대문구,34,23,0.0429,0.0096,0.23,0.0035
20230722,동북권,성북구,30,18,0.0383,0.0115,0.42,0.0032
20230722,동북권,도봉구,23,18,0.0431,0.0069,0.11,0.0034
20230722,동북권,강북구,40,26,0.034,0.0081,0.38,0.0025
20230722,동북권,노원구,30,22,0.0453,0.0074,0.36,0.0021
20230722,서남권,강서구,32,23,0.0405,0.0111,0.41,0.0027
20230722,서남권,구로구,26,17,0.0372,0.0067,0.27,0.0027
20230722,서남권,영등포구,33,25,0.0406,0.0121,0.38,0.003
20230722,서남권,동작구,32,25,0.0404,0.0081,0.31,0.0026
20230722,서남권,관악구,37,23,0.0445,0.0103,0.37,0.0034
20230722,서남권,금천구,33,25,0.041,0.0081,0.25,0.0031
20230722,서남권,양천구,32,26,0.0354,0.0103,0.39,0.003
20230722,동남권,강남구,34,24,0.0388,0.0117,0.34,0.0034
20230722,동남권,서초구,32,16,0.0389,0.0101,0.33,0.0033
20230722,동남권,송파구,36,22,0.0406,0.0116,0.37,0.0028
20230722,동남권,강동구,30,21,0.0357,0.006,0.3,0.0028
20230721,도심권,중구,53,47,0.0777,0.0246,0.61,0.0032
20230721,도심권,종로구,61,47,0.0844,0.0201,0.64,0.0039
20230721,도심권,용산구,68,52,0.0819,0.0282,0.67,0.0036
20230721,서북권,은평구,57,45,0.0686,0.0128,0.45,0.0033
20230721,서북권,서대문구,54,41,0.0833,0.0174,0.76,0.003
20230721,서북권,마포구,61,46,0.0968,0.0246,0.62,0.0039
20230721,동북권,광진구,64,50,0.0694,0.0181,0.53,0.0022
20230721,동북권,성동구,61,49,0.0751,0.0249,0.58,0.0033
20230721,동북권,중랑구,65,52,0.0654,0.0201,0.54,0.0026
20230721,동북권,동대문구,68,51,0.088,0.0188,0.34,0.0034
20230721,동북권,성북구,63,46,0.0762,0.0184,0.67,0.0029
20230721,동북권,도봉구,55,44,0.0858,0.0107,0.31,0.0031
20230721,동북권,강북구,68,49,0.0816,0.01,0.55,0.0025
20230721,동북권,노원구,61,47,0.0811,0.0146,0.56,0.002
20230721,서남권,강서구,59,43,0.0711,0.0261,0.65,0.0034
20230721,서남권,구로구,55,39,0.06,0.0203,0.47,0.003
20230721,서남권,영등포구,62,47,0.073,0.0327,0.63,0.0033
20230721,서남권,동작구,58,45,0.0787,0.0182,0.53,0.0029
20230721,서남권,관악구,62,43,0.0811,0.0255,0.62,0.0037
20230721,서남권,금천구,56,43,0.0635,0.0185,0.35,0.0031
20230721,서남권,양천구,59,45,0.0658,0.0256,0.64,0.0034
20230721,동남권,강남구,74,50,0.0729,0.0255,0.57,0.0035
20230721,동남권,서초구,61,40,0.0716,0.0255,0.57,0.0032
20230721,동남권,송파구,65,48,0.0728,0.026,0.59,0.0028
20230721,동남권,강동구,61,47,0.0573,0.0193,0.57,0.0028
20230720,도심권,중구,46,39,0.052,0.0214,0.53,0.003
20230720,도심권,종로구,54,39,0.054,0.0192,0.59,0.0037
20230720,도심권,용산구,58,42,0.0544,0.0263,0.63,0.0035
20230720,서북권,은평구,53,39,0.0412,0.0133,0.45,0.0031
20230720,서북권,서대문구,49,34,0.0472,0.0163,0.51,0.0029
20230720,서북권,마포구,50,38,0.063,0.0208,0.53,0.0033
20230720,동북권,광진구,58,43,0.0509,0.0207,0.53,0.0023
20230720,동북권,성동구,54,39,0.0428,0.0275,0.56,0.0032
20230720,동북권,중랑구,58,45,0.0489,0.025,0.54,0.0027
20230720,동북권,동대문구,60,41,0.0573,0.0182,0.33,0.0032
20230720,동북권,성북구,59,40,0.0439,0.0186,0.6,0.0028
20230720,동북권,도봉구,49,36,0.0542,0.0097,0.27,0.003
20230720,동북권,강북구,61,42,0.0508,0.0089,0.53,0.0026
20230720,동북권,노원구,54,41,0.0468,0.0147,0.52,0.0021
20230720,서남권,강서구,54,36,0.0486,0.0212,0.54,0.003
20230720,서남권,구로구,54,34,0.0466,0.0176,0.41,0.0028
20230720,서남권,영등포구,50,39,0.0514,0.0234,0.52,0.003
20230720,서남권,동작구,67,48,0.0877,0.0188,0.5,0.0032
20230720,서남권,관악구,60,38,0.057,0.0253,0.57,0.0036
20230720,서남권,금천구,58,41,0.0503,0.0176,0.34,0.0031
20230720,서남권,양천구,55,39,0.0422,0.0207,0.55,0.0029
20230720,동남권,강남구,66,43,0.0536,0.0258,0.55,0.0034
20230720,동남권,서초구,60,37,0.0497,0.0237,0.54,0.0031
20230720,동남권,송파구,62,42,0.0587,0.0266,0.57,0.0028
20230720,동남권,강동구,57,41,0.0475,0.0216,0.53,0.0029
20230719,도심권,중구,24,17,0.032,0.0159,0.39,0.0028
20230719,도심권,종로구,27,15,0.0354,0.0138,0.43,0.0036
20230719,도심권,용산구,34,20,0.034,0.0169,0.5,0.0034
20230719,서북권,은평구,27,20,0.0236,0.0083,0.32,0.003
20230719,서북권,서대문구,24,13,0.0345,0.0101,0.23,0.0027
20230719,서북권,마포구,29,17,0.0391,0.0142,0.38,0.003
20230719,동북권,광진구,27,14,0.0326,0.0114,0.24,0.0022
20230719,동북권,성동구,28,16,0.0335,0.0146,0.37,0.0027
20230719,동북권,중랑구,27,15,0.031,0.0147,0.3,0.0024
20230719,동북권,동대문구,32,16,0.0372,0.0129,0.25,0.003
20230719,동북권,성북구,14,15,0.0298,0.0139,0.41,0.0027
20230719,동북권,도봉구,23,15,0.0357,0.0076,0.13,0.0028
20230719,동북권,강북구,33,17,0.0345,0.0061,0.34,0.0025
20230719,동북권,노원구,29,16,0.0317,0.0085,0.34,0.0021
20230719,서남권,강서구,30,17,0.0345,0.0143,0.4,0.0025
20230719,서남권,구로구,27,14,0.0292,0.0135,0.32,0.0023
20230719,서남권,영등포구,27,18,0.0324,0.0178,0.39,0.0027
20230719,서남권,동작구,22,8,0.0172,0.0156,0.35,0.0027
20230719,서남권,관악구,35,16,0.0341,0.0179,0.44,0.0029
20230719,서남권,금천구,35,19,0.0288,0.0164,0.29,0.0029
20230719,서남권,양천구,30,19,0.0296,0.0152,0.41,0.0028
20230719,동남권,강남구,30,16,0.0268,0.016,0.34,0.0029
20230719,동남권,서초구,29,12,0.0344,0.0167,0.41,0.0029
20230719,동남권,송파구,30,14,0.0358,0.0156,0.4,0.0025
20230719,동남권,강동구,24,12,0.0283,0.0111,0.3,0.0027
20230718,도심권,중구,16,11,0.0106,0.0199,0.4,0.0026
20230718,도심권,종로구,15,8,0.0128,0.0154,0.37,0.0032
20230718,도심권,용산구,17,9,0.0086,0.0204,0.39,0.003
20230718,서북권,은평구,30,19,0.0092,0.0106,0.3,0.0028
20230718,서북권,서대문구,14,10,0.013,0.0129,0.22,0.0026
20230718,서북권,마포구,16,9,0.0148,0.0165,0.34,0.0029
20230718,동북권,광진구,10,4,0.0096,0.0135,0.19,0.0021
20230718,동북권,성동구,11,6,0.0102,0.0146,0.29,0.0027
20230718,동북권,중랑구,13,7,0.0113,0.0161,0.24,0.0022
20230718,동북권,동대문구,15,8,0.0121,0.0145,0.21,0.0029
20230718,동북권,성북구,8,7,0.0109,0.0152,0.37,0.0026
20230718,동북권,도봉구,14,9,0.0113,0.0107,0.14,0.0026
20230718,동북권,강북구,18,4,0.0111,0.0056,0.25,0.0024
20230718,동북권,노원구,15,7,0.011,0.0124,0.31,0.002
20230718,서남권,강서구,19,8,0.0134,0.0167,0.37,0.0024
20230718,서남권,구로구,9,5,0.0125,0.0121,0.24,0.002
20230718,서남권,영등포구,19,10,0.012,0.0193,0.34,0.0027
20230718,서남권,동작구,15,9,0.0132,0.0123,0.25,0.0024
20230718,서남권,관악구,16,8,0.0137,0.0144,0.31,0.0027
20230718,서남권,금천구,17,8,0.0103,0.0098,0.23,0.0028
20230718,서남권,양천구,9,5,0.0102,0.0169,0.34,0.0031
20230718,동남권,강남구,12,6,0.0083,0.0161,0.28,0.0027
20230718,동남권,서초구,12,5,0.0133,0.0171,0.32,0.0028
20230718,동남권,송파구,10,4,0.01,0.0148,0.3,0.0023
20230718,동남권,강동구,9,4,0.009,0.0103,0.23,0.0025
20230717,도심권,중구,21,14,0.0245,0.0203,0.35,0.0028
20230717,도심권,종로구,24,13,0.0285,0.0176,0.4,0.0033
20230717,도심권,용산구,27,15,0.0283,0.0186,0.38,0.003
20230717,서북권,은평구,24,22,0.0183,0.0112,0.44,0.0029
20230717,서북권,서대문구,21,12,0.0256,0.0131,0.26,0.0029
20230717,서북권,마포구,22,13,0.0328,0.0179,0.34,0.0032
20230717,동북권,광진구,29,16,0.0198,0.0208,0.3,0.0023
20230717,동북권,성동구,27,16,0.0238,0.0204,0.35,0.0027
20230717,동북권,중랑구,27,16,0.0231,0.0214,0.28,0.0025
20230717,동북권,동대문구,27,14,0.031,0.0159,0.22,0.003
20230717,동북권,성북구,15,14,0.0253,0.0172,0.41,0.003
20230717,동북권,도봉구,23,14,0.0253,0.0125,0.24,0.0028
20230717,동북권,강북구,33,15,0.0176,0.0103,0.38,0.0022
20230717,동북권,노원구,30,16,0.021,0.016,0.38,0.0021
20230717,서남권,강서구,25,11,0.0274,0.0154,0.33,0.0026
20230717,서남권,구로구,19,8,0.0273,0.011,0.24,0.0026
20230717,서남권,영등포구,22,11,0.03,0.0166,0.34,0.0028
20230717,서남권,동작구,26,15,0.0313,0.0121,0.28,0.0026
20230717,서남권,관악구,27,14,0.0333,0.0152,0.35,0.0029
20230717,서남권,금천구,28,14,0.0256,0.012,0.25,0.0029
20230717,서남권,양천구,23,13,0.0244,0.0135,0.36,0.0026
20230717,동남권,강남구,26,15,0.0289,0.0175,0.31,0.0029
20230717,동남권,서초구,25,11,0.0276,0.017,0.32,0.0029
20230717,동남권,송파구,31,16,0.0253,0.0196,0.38,0.0023
20230717,동남권,강동구,29,14,0.0188,0.0183,0.37,0.0026
20230716,도심권,중구,25,15,0.0332,0.0121,0.33,0.0026
20230716,도심권,종로구,29,14,0.0387,0.01,0.37,0.0031
20230716,도심권,용산구,31,18,0.0404,0.0091,0.37,0.0028
20230716,서북권,은평구,31,25,0.0279,0.0085,0.5,0.0029
20230716,서북권,서대문구,27,16,0.0374,0.0092,0.26,0.0027
20230716,서북권,마포구,29,17,0.042,0.0123,0.34,0.0029
20230716,동북권,광진구,32,17,0.0343,0.0104,0.27,0.0023
20230716,동북권,성동구,31,17,0.0348,0.0117,0.36,0.0024
20230716,동북권,중랑구,33,20,0.0362,0.0141,0.28,0.0024
20230716,동북권,동대문구,34,17,0.0399,0.0085,0.24,0.0028
20230716,동북권,성북구,19,17,0.0344,0.0114,0.42,0.0028
20230716,동북권,도봉구,28,17,0.0368,0.0077,0.28,0.0028
20230716,동북권,강북구,37,19,0.0396,0.0082,0.35,0.0024
20230716,동북권,노원구,34,19,0.0336,0.012,0.4,0.0021
20230716,서남권,강서구,35,14,0.0328,0.0097,0.33,0.0023
20230716,서남권,구로구,24,12,0.0332,0.0065,0.24,0.0022
20230716,서남권,영등포구,29,14,0.0381,0.0094,0.33,0.0025
20230716,서남권,동작구,30,16,0.0387,0.0073,0.28,0.0023
20230716,서남권,관악구,34,14,0.0376,0.01,0.35,0.0026
20230716,서남권,금천구,32,15,0.0323,0.0079,0.25,0.0028
20230716,서남권,양천구,33,16,0.0369,0.0087,0.35,0.0025
20230716,동남권,강남구,33,17,0.0367,0.0084,0.34,0.0029
20230716,동남권,서초구,28,13,0.0362,0.0075,0.34,0.0028
20230716,동남권,송파구,32,15,0.0348,0.011,0.36,0.0022
20230716,동남권,강동구,30,14,0.0284,0.0094,0.33,0.0026
20230715,도심권,중구,18,12,0.026,0.0173,0.39,0.0025
20230715,도심권,종로구,20,10,0.0323,0.0111,0.41,0.0031
20230715,도심권,용산구,17,12,0.0359,0.0101,0.38,0.0026
20230715,서북권,은평구,18,17,0.0287,0.0083,0.5,0.0027
20230715,서북권,서대문구,15,11,0.039,0.0076,0.31,0.0023
20230715,서북권,마포구,18,12,0.0395,0.0124,0.36,0.0027
20230715,동북권,광진구,16,9,0.0299,0.0114,0.26,0.002
20230715,동북권,성동구,17,10,0.0309,0.0119,0.35,0.0023
20230715,동북권,중랑구,18,12,0.0332,0.0159,0.29,0.0023
20230715,동북권,동대문구,21,12,0.0299,0.01,0.3,0.0027
20230715,동북권,성북구,14,12,0.0312,0.0131,0.46,0.0024
20230715,동북권,도봉구,15,11,0.0344,0.009,0.39,0.0025
20230715,동북권,강북구,22,12,0.0378,0.0095,0.38,0.0022
20230715,동북권,노원구,19,11,0.031,0.0121,0.39,0.0019
20230715,서남권,강서구,22,12,0.0335,0.0095,0.34,0.0021
20230715,서남권,구로구,13,6,0.0331,0.0072,0.26,0.0019
20230715,서남권,영등포구,20,10,0.0342,0.0112,0.35,0.0023
20230715,서남권,동작구,21,14,0.037,0.0077,0.32,0.0022
20230715,서남권,관악구,23,13,0.0335,0.009,0.37,0.0025
20230715,서남권,금천구,24,14,0.0339,0.0086,0.27,0.0027
20230715,서남권,양천구,23,14,0.0345,0.0086,0.37,0.0023
20230715,동남권,강남구,18,12,0.033,0.0099,0.33,0.0028
20230715,동남권,서초구,17,7,0.0377,0.0092,0.35,0.0027
20230715,동남권,송파구,15,7,0.0308,0.0125,0.34,0.0022
20230715,동남권,강동구,15,6,0.0254,0.0095,0.29,0.0026
20230714,도심권,중구,14,9,0.0179,0.0204,0.36,0.0025
20230714,도심권,종로구,16,9,0.0225,0.0143,0.38,0.0032
20230714,도심권,용산구,14,11,0.0257,0.0152,0.34,0.0027
20230714,서북권,은평구,13,14,0.021,0.0126,0.48,0.0027
20230714,서북권,서대문구,10,8,0.0303,0.0108,0.28,0.0024
20230714,서북권,마포구,15,10,0.0304,0.014,0.32,0.0026
20230714,동북권,광진구,15,9,0.0226,0.0143,0.28,0.002
20230714,동북권,성동구,16,11,0.0225,0.0166,0.35,0.0026
20230714,동북권,중랑구,17,11,0.0229,0.0226,0.32,0.0023
20230714,동북권,동대문구,17,10,0.022,0.0119,0.34,0.0028
20230714,동북권,성북구,10,8,0.0241,0.015,0.42,0.0025
20230714,동북권,도봉구,6,5,0.0272,0.0109,0.36,0.002
20230714,동북권,강북구,15,8,0.0286,0.0118,0.34,0.0024
20230714,동북권,노원구,16,9,0.0244,0.0135,0.36,0.002
20230714,서남권,강서구,19,10,0.0244,0.0128,0.33,0.0021
20230714,서남권,구로구,8,6,0.0275,0.0087,0.22,0.0018
20230714,서남권,영등포구,15,7,0.0278,0.014,0.32,0.0025
20230714,서남권,동작구,15,10,0.0303,0.0094,0.27,0.0022
20230714,서남권,관악구,15,8,0.0263,0.0126,0.35,0.0026
